date_str,source,url,themes,locations,persons,organizations,tone,translation_info,full_text
20260508185458,Varese News,https://www.varesenews.it/2026/05/festival-della-meraviglia-2026-giovannelli-apre-il-dibattito-tra-narrazione-e-contro-narrazione/2570515/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260508171910,Corriere Dell'irpinia,https://corriereirpinia.it/cgil-visita-ministro-valditara-la-scuola-usata-come-strumento-di-propaganda/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260508165944,Gazzetta Di Mantova,https://www.gazzettadimantova.it/territorio-mantovano/rsa-san-giorgio-bigarello-disabilit%C3%A0-1.13007006,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260508165258,La Voce Di New York,https://lavocedinewyork.com/news/2026/05/08/il-sud-degli-stati-uniti-ridisegna-il-voto-nero-la-nuova-guerra-delle-mappe/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260508164819,Quotidiano Nazionale,https://www.quotidiano.net/speciali/cohesion-challenge/diritto-a-restare-e8c71e89,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260508154500,Europa Today,https://www.today.it/dossier/scienze/hantavirus-epidemia-argentina-perche.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260508153735,Tutte Le Ultime Notizie,https://www.ilrestodelcarlino.it/emilia-romagna/cronaca/universita-borse-di-studio-garantite-fc3x0tgt,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260508140029,Wall Street Italia,https://www.wallstreetitalia.com/italiani-over-50-tra-ansia-per-il-futuro-e-bisogno-di-pianificazione-finanziaria/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260508130755,Quotidiano Nazionale,https://www.quotidiano.net/economia/festa-della-mamma-cogedo-maternita-81273700,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260508111413,Enna Press,https://ennapress.it/enna-tra-campagna-elettorale-e-street-art-di-isabella-giaimo/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260508105944,San Marino,https://www.sanmarinortv.sm/news/comunicati-c9/natalita-e-maternita-domani-motus-liberi-il-governo-boccia-tutte-le-nostre-proposte-concrete-di-sostegno-alle-famiglie-a290169,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
