date_str,source,url,themes,locations,persons,organizations,tone,translation_info,full_text
20260409182110,Unione,https://www.unionesarda.it/news-sardegna/provincia-cagliari/burcei-verso-le-comunali-tre-al-momento-i-candidati-a-sindaco-mq0tvh9u,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260409163058,Tpi,https://www.tpi.it/economia/cdp-risultati-record-2025-202604091232651/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260409162050,Fanpage News,https://www.fanpage.it/innovazione/scienze/siamo-8-miliardi-ma-il-pianeta-ha-risorse-per-meno-della-meta-di-noi-superata-la-capacita-della-terra/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260409162000,Torino Cronaca,https://torinocronaca.it/news/torino/622109/torino-a-colazione-con-nutella-il-barattolo-in-edizione-limitata-dedicato-alla-citta.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260409152302,Corriere,https://www.corriere.it/economia/aziende/26_aprile_09/molino-nicoli-la-svolta-tra-cereali-premium-e-salutari-piu-baby-food-e-mercati-internazionali-b8bdd602-f94a-4ab9-bd30-3b88d92f4xlk.shtml,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260409143850,Cremonaoggi It,https://www.cremonaoggi.it/2026/04/09/meno-studenti-piu-bisogni-presentato-il-nuovo-report-sulla-scuola-cremonese/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260409142500,Adnkronos,https://www.adnkronos.com/salute/innovazione-accessibile-esperti-a-confronto-sulla-sfida-che-vale-salute-e-pil_1QG40ro1mHWmXwLwiMsrdU,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260409142500,Cremonaoggi It,https://www.cremonaoggi.it/2026/04/09/innovazione-accessibile-esperti-a-confronto-sulla-sfida-che-vale-salute-e-pil/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260409142500,Notizie.it,https://www.notizie.it/innovazione-accessibile-esperti-a-confronto-sulla-sfida-che-vale-salute-e-pil/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260409142300,Il Tempo,https://www.iltempo.it/adnkronos/2026/04/09/news/innovazione-accessibile-esperti-a-confronto-sulla-sfida-che-vale-salute-e-pil-47205421/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
