date_str,source,url,themes,locations,persons,organizations,tone,translation_info,full_text
20260530160800,Novaratoday,https://www.novaratoday.it/attualita/scuola-piemonte-stop-tagli-dimensionamento-2029.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530160620,Il Sole 24 Ore,https://www.ilsole24ore.com/art/i-dazi-trump-spingono-canada-recessione-tecnica-AIRSJaMD,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530155243,Panorama It,https://www.panorama.it/attualita/economia/india-dieci-anni-dopo-un-paese-che-da-scommessa-e-diventato-sistema,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530114900,Libero Quotidiano,https://www.liberoquotidiano.it/news/politica/47953664/pil-lavoro-export-numeri-sbugiardano-sinistra-giorgia-meloni-infierisce/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530110218,Invezz,https://invezz.com/it/notizie/2026/05/30/perche-il-rally-guidato-dallia-del-kospi-lascia-indietro-il-won-sudcoreano/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530101715,Corriere,https://www.corriere.it/economia/aziende/26_maggio_30/tinder-cambia-pelle-dall-algoritmo-agli-incontri-dal-vivo-l-app-di-dating-ripensa-il-futuro-dell-amore-digitale-bb10f0c5-d555-4aee-b900-178573620xlk.shtml,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530093500,Huffpost Italia,https://www.huffingtonpost.it/economia/2026/05/30/news/mediterraneo_come_corridoio_strategico_tra_clima_e_energia-22030484/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530091517,Il Messaggero,https://www.ilmessaggero.it/politica/sondaggi_politici_meloni_pd_perde_vannacci_chi_sale_chi_scende-9563866.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530090000,Avvenire,https://www.avvenire.it/idee-e-commenti/san-francisco-la-capitale-hi-tech-che-ha-fatto-scappare-i-bambini_109048,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530072243,Il Dubbio News,https://www.ildubbio.news/news/cronache/50883/louisiana-mappa-elettorale-gop-distretti-afroamericani.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530060700,Avvenire,https://www.avvenire.it/idee-e-commenti/governare-e-cavalcare-lia-ce-una-via-italiana_109056,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530054356,Il Mattino Di Padova,https://www.mattinopadova.it/regione/calciomercato-bambini-problema-scuole-calcio-tesseramenti-figc-bwcep880,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530054104,Enna Press,https://ennapress.it/confartigianato-imprese-enna-punta-su-creazione-dimpresa-strumentiopportunita-ed-incentivi-per-autoimpiego-ed-imprenditorialita-per-creare-un-futuro-ancora-possibile-e-ri/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530052403,Udinetoday,https://www.udinetoday.it/eventi/roggia-udine-storia.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530044924,Fanpage News,https://www.fanpage.it/napoli/derrico-voglio-che-siano-i-giovani-a-scrivere-le-leggi-della-regione-campania/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530044343,Tutte Le Ultime Notizie,https://www.ilrestodelcarlino.it/rimini/cronaca/misano-capitale-delle-famiglie-numerose-3cbc42ec,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530043547,Tutte Le Ultime Notizie,https://www.ilrestodelcarlino.it/pesaro/cronaca/urbino-non-deve-inseguire-le-07e3d25c,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530033456,La Nazione,https://www.lanazione.it/siena/cronaca/punto-nascita-di-nottola-angiolini-b7933acb,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530003000,Milano Finanza,https://www.milanofinanza.it/news/l-ai-e-gia-tra-di-noi-2706048,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530003000,Milano Finanza,https://www.milanofinanza.it/news/afrosicilia-le-opportunita-tra-la-tunisia-e-l-isola-2706080,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260530000032,Il Gazzettino,https://www.ilgazzettino.it/nordest/pordenone/scuola_lozer_condizionatore_rotto_primaria_valvasone-9562652.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260529220553,Il Mattino,https://www.ilmattino.it/economia/news/panetta_intelligenza_artificiale_europa-9563860.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260529220553,Il Messaggero,https://www.ilmessaggero.it/economia/panetta_intelligenza_artificiale_europa-9562674.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260529171010,Newsicilia,https://newsicilia.it/catania/economia/fesr-sicilia-limportanza-delle-statistiche-nella-gestione-delle-risorse-pubbliche-schifani-fondamentale-collaborazione-con-istat-per-valutare-impatto-dei-dati-sul-territorio/1091671/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260529163448,Vita It,https://www.vita.it/infografica/linverno-demografico-delle-cooperative-ma-spuntano-germogli/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260529162619,Il Fatto Quotidiano,https://www.ilfattoquotidiano.it/2026/05/29/occupazione-italia-over50-record-notizie/8403444/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260529153900,Anconatoday,https://www.anconatoday.it/attualita/gssi-conference-2026-ancona-marco-battino.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260529150000,Corriere,https://bari.corriere.it/notizie/cronaca/26_maggio_29/truffe-agli-anziani-a-bari-si-registra-un-incremento-del-40-con-l-ai-i-truffatori-riescono-a-riprodurre-voci-e-immagini-dei-22f136bd-7d48-4944-91b1-7f3944a6dxlk.shtml,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260529145236,Quotidiano Nazionale,https://www.quotidiano.net/economia/regione-veneto-sportelli-assistenza-familiare-supporto-famiglie-hkphc3jh,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
