date_str,source,url,themes,locations,persons,organizations,tone,translation_info,full_text
20260315150000,Avvenire,https://www.avvenire.it/famiglia/avere-18-anni-oggi-niente-patente-il-sogno-di-un-lavoro-ricco-e-di-tempo-libero_105846,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260315071904,Il Sole 24 Ore,https://www.infodata.ilsole24ore.com/2026/03/15/italia-primato-dell-orgoglio-culturale-qualsiasi-cosa-voglia-dire/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260315070000,Style Corriere,https://style.corriere.it/benessere/salute/longevita-attiva-come-raggiungerla-consigli-specialisti/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260315043253,Tutte Le Ultime Notizie,https://www.ilrestodelcarlino.it/pesaro/cronaca/una-battaglia-giusta-lelenco-va-9414408d,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260315035434,La Nazione,https://www.lanazione.it/umbria/cronaca/arriva-il-tavolo-permanente-per-981dd576,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260314231003,Il Messaggero,https://www.ilmessaggero.it/rieti/rieti_elezioni_comuni_candidati-9415930.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260314152650,Trevisotoday,https://www.trevisotoday.it/attualita/treviso-equilibri-di-famiglia-convegno-santa-caterina-14-marzo-2026.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260314141606,Verona Oggi,https://www.veronaoggi.it/verona/procreazione-assistita-verona-provano-dieci-nuove-coppie-settimana-14-marzo-2026/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260314141200,Avvenire,https://www.avvenire.it/famiglia/ti-affitto-un-parente-ma-e-davvero-questo-il-futuro-della-famiglia_105804,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260314124215,Il Gazzettino,https://www.ilgazzettino.it/nordest/padova/cuochi_baristi_camerieri_manca_personale_hotel_lavoro_dipendenti_assunzioni-9414846.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260314115300,Il Tempo,https://www.iltempo.it/general/2026/03/14/news/universita-i-dati-sulle-immatricolazioni-doppia-doccia-fredda-46804968/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260314114516,Udinetoday,https://www.udinetoday.it/cronaca/bordin-montanari-incontro-universita.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260314111550,Corriere,https://www.corriere.it/scuola/26_marzo_14/universita-matricole-in-calo-flop-medicina-e-facolta-scientifiche-boom-di-ingegneria-e6a8d46d-22c4-46ef-90e4-e1f0558b8xlk.shtml,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260314101800,Libero Quotidiano,https://www.liberoquotidiano.it/news/general/46804052/iscritti-all-universita-in-calo--3-3-di-matricole-sul-2025/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260314090009,Quifinanza,https://quifinanza.it/economia/finanza/pac-risparmio-welfare/961803/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260314081510,Prima Bergamo,https://primabergamo.it/sanita/rsa-di-questo-passo-andremo-tutti-a-sbattere-ma-la-regione-non-ci-sente/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260314080236,Vita It,https://www.vita.it/fare-da-mamma-alla-mamma-il-lavoro-antico-e-moderno-della-doula/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
