date_str,source,url,themes,locations,persons,organizations,tone,translation_info,full_text
20260506164300,Il Tempo,https://www.iltempo.it/adnkronos/2026/05/06/news/governance-partecipativa-presentato-consensus-paper-per-ssn-equo-e-sostenibile-47600561/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506164200,Adnkronos,https://www.adnkronos.com/cronaca/governance-partecipativa-presentato-consensus-paper-per-ssn-equo-e-sostenibile_2Wiougf9ibsmjvAcWvceCN,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506164200,Notizie.it,https://www.notizie.it/governance-partecipativa-presentato-consensus-paper-per-ssn-equo-e-sostenibile/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506164200,Cremonaoggi It,https://www.cremonaoggi.it/2026/05/06/governance-partecipativa-presentato-consensus-paper-per-ssn-equo-e-sostenibile/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506162618,Quotidiano Nazionale,https://www.quotidiano.net/economia/popolazione-mondiale-futuro-d99d47af,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506152356,Il Riformista,https://www.ilriformista.it/blog/le-cose-buone-sono-quelle-fatte-con-amore-non-per-amore-e-le-madri-questo-lo-sanno-buona-festa-della-mamma/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506151359,La Voce Di New York,https://lavocedinewyork.com/news/2026/05/06/addio-a-ted-turner-il-visionario-che-cambio-per-sempre-linformazione-globale/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506145757,Vogue,https://www.vogue.it/article/gestazione-per-altri-gpa-come-funziona-arkansas-libro-chiara-tagliaferri,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506140055,Riminitoday,https://www.riminitoday.it/economia/lavoro-ai-rimini-competenze-upskilling-reskilling.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506131120,Trevisotoday,https://www.trevisotoday.it/attualita/treviso-migranti-imprenditrice-benefattrice-6-maggio-2026.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506130636,Novaratoday,https://www.novaratoday.it/attualita/scuole-montagna-piemonte-bando-fondi-pluriclassi-2026-2027.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506130444,Cremonaoggi It,https://www.cremonaoggi.it/2026/05/06/prete-lavorare-sulle-competenze-per-ridurre-il-mismatch/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506120006,Cremonaoggi It,https://www.cremonaoggi.it/2026/05/06/presentato-da-save-the-children-xi-edizione-del-rapporto-le-equilibriste-la-maternita-in-italia-2026/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506120006,Notizie.it,https://www.notizie.it/presentato-da-save-the-children-xi-edizione-del-rapporto-le-equilibriste-la-maternita-in-italia-2026/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506120006,Adnkronos,https://www.adnkronos.com/cronaca/presentato-da-save-the-children-xi-edizione-del-rapporto-le-equilibriste-la-maternita-in-italia-2026_6R3s6ATKfcLNpJCbHMLf36,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506120000,Il Tempo,https://www.iltempo.it/adnkronos/2026/05/06/news/presentato-da-save-the-children-xi-edizione-del-rapporto-le-equilibriste---la-maternita-in-italia-2026--47593185/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506112750,Il Fatto Quotidiano,https://www.ilfattoquotidiano.it/2026/05/06/maternita-italia-occupazione-madri-notizie/8376971/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506111948,Livesicilia – Il,https://livesicilia.it/strada-nord-sud-venezia-pd-bene-lok-al-progetto-ora-le-risorse/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506110000,Vita It,https://www.vita.it/non-autosufficienza-lemergenza-silenziosa-che-il-sistema-non-governa/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260506104845,Ondanews,https://www.ondanews.it/maternita-pubblicato-il-rapporto-annuale-di-save-the-children-i-dati-per-campania-e-basilicata/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
