date_str,source,url,themes,locations,persons,organizations,tone,translation_info,full_text
20260602210000,La Stampa,https://www.lastampa.it/politica/2026/06/03/news/culle_vuote_astensione_timori_mattarella_giovani_salveranno-15645280/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260602200900,Sicilia News24,https://www.sicilianews24.it/alec-ross-catania-nuovo-libro-the-italian-dream-831145.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260602172839,Gds,https://gazzettadelsud.it/articoli/cronaca/2026/06/02/diritto-internazionale-sotto-attacco-mattarella-lancia-lallarme-sui-nuovi-equilibri-mondiali-02e5881f-e40d-4004-96c7-a6c4fbb4a2e0/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260602172200,Adnkronos,https://www.adnkronos.com/politica/2-giugno-festa-della-repubblica-mattarella_2A2qYC7xdonRCpYN9MSeGY,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260602172200,Cremonaoggi It,https://www.cremonaoggi.it/2026/06/02/mattarella-da-presidente-vedo-nel-paese-applicati-principi-della-repubblica-italia-avra-giovamento-dal-coraggio-dei-giovani/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260602145237,Cronachemaceratesi,https://www.cronachemaceratesi.it/2026/06/02/eva-la-speranza-di-ussita-da-due-anni-non-nascevano-bimbi-la-montagna-ha-ancora-un-futuro/2071251/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260602141720,Il Piccolo,https://www.ilpiccolo.it/balcani/jansa-4-divide-intellettuali-gotha-politico-slovenia-yuab1cgb,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260602070900,Everyeye,https://tech.everyeye.it/notizie/popolazione-mondiale-dimezzarsi-entro-2064-verita-881640.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260602061922,La Provincia Unica Tv,https://www.laprovinciadicomo.it/stories/premium/editoriali/perche-in-italia-e-necessario-fare-figli-o_3879707_11/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260602050005,Il Sole 24 Ore,https://alleyoop.ilsole24ore.com/2026/06/02/europa-lavoro/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260602044225,La Nazione,https://www.lanazione.it/firenze/cronaca/ventotto-bimbi-e-timore-classe-d63ecdda,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260602033002,Laregione,https://www.laregione.ch/sport/calcio/1929214/elversberg-non-chiamatelo-miracolo,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260602025500,Tempi,https://www.tempi.it/papa-leone-discorso-crisi-demografica/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260602013120,Gds,https://cosenza.gazzettadelsud.it/articoli/cronaca/2026/06/02/scuola-tagli-al-personale-ata-in-tutto-il-territorio-in-particolar-modo-a-cosenza-e-provincia-208c1fcc-57f9-4376-8cb1-580ce0fae491/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260601193516,Notizie.it,https://milano.notizie.it/cronaca-milano/2026/06/01/crisi-delle-residenze-per-anziani-in-lombardia-posti-insufficienti-e-rette-in-aumento/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260601191104,Il Messaggero,https://www.ilmessaggero.it/economia/news/russia_senza_soldi_guerra_ucraina_pace-9567486.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260601161200,Il Secolo Xix,https://www.ilsecoloxix.it/genova/2026/06/01/news/universita_candidati_rettore_intervista-15644015/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260601153600,Il Secolo Xix,https://www.ilsecoloxix.it/levante/2026/06/01/news/tigullio_spopolamento-15643960/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260601132051,Pressenza,https://www.pressenza.com/it/2026/06/osservatorio-economia-e-lavoro-cgil-rimini/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260601125959,Euronews It,http://it.euronews.com/my-europe/2026/06/01/portogallo-sempre-piu-vecchio-crolla-il-numero-di-bambini-solo-litalia-fa-peggio-nellue,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260601110059,Avanti,https://www.avantionline.it/il-paradosso-di-tempa-rossa-se-la-macchia-dolio-del-trattore-cancella-le-colpe-dei-giganti-del-petrolio/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260601100859,La Sicilia,https://www.lasicilia.it/news/economia/3044941/allarme-rosso-in-salotto-il-57-delle-case-italiane-e-indifeso-contro-l-estate.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
