date_str,source,url,themes,locations,persons,organizations,tone,translation_info,full_text
20260504175426,Lecceprima,https://www.lecceprima.it/attualita/immigrazione-puglia-dati-2025-lecce-imprese-straniere.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504165847,Corriere Adriatico,https://www.corriereadriatico.it/economia/news/pensioni_flat_tax_rientro_estero_proposta_fratelli_italia_oggi-9511153.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504152500,Fol,https://www.finanzaonline.com/notizie/bce-il-2025-chiude-la-stagione-dellinflazione-record-tassi-al-2-euro-forte-e-credito-ancora-fragile,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504133252,Qds,https://qds.it/ricerca-medvida-consulente-finanziario-centrale-anche-nellera-ai/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504095440,Tuttomercatoweb,https://www.tuttomercatoweb.com/la-scheda-di-carlo-nesti/carlo-nesti-brutto-passo-falso-la-solita-juve-generosa-ma-sprecona-1990159,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504091904,Il Messaggero,https://www.ilmessaggero.it/italia/fondazione_insigniti_omri_educazione_civica_costituzione_teatro-9510594.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504080215,Money.it,https://www.money.it/Le-pensioni-salgono-del-1-4-ma-l,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504080005,Notizie Geopolitiche,https://www.notiziegeopolitiche.net/taiwan-la-guerra-delle-isole-minori-cosi-la-cina-logora-il-confine-dello-stretto/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504075811,Verona Oggi,https://www.veronaoggi.it/verona/giornata-ostetrica-ospedale-borgo-trento-verona-futuri-genitori-ginecologia-4-maggio-2026/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504073644,Money.it,https://www.money.it/pensioni-ecco-riforma-ha-bisogno-italia-europa,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504064035,Money.it,https://www.money.it/Lagarde-aspetta-sei-settimane-Il,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504050040,Gds,https://reggio.gazzettadelsud.it/articoli/cronaca/2026/05/04/rassegna-stampa-04-05-2026-edizioni-calabria-cde83c5e-625d-4b1e-8f7a-9a2eb47a5127/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504043637,Il Fatto Quotidiano,https://www.ilfattoquotidiano.it/2026/05/04/crescita-popolazione-mondiale-limiti-declino-notizie/8367828/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504033002,Laregione,https://www.laregione.ch/svizzera/votazioni-federali/1920748/l-immigrazione-fattore-chiave-del-virtuosismo-demografico,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504030002,Ilgiornale Il,https://www.ilgiornale.it/news/dei-ricchi-centro-degli-anziani-periferie-e-degli-stranieri-2659402.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260504013033,Gds,https://calabria.gazzettadelsud.it/articoli/cronaca/2026/05/04/la-scuola-e-linverno-demografico-in-calabria-alunni-in-calo-e-docenti-a-rischio-09bb8c01-4fed-479e-9e1e-7e0ed7202032/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260503180100,Europa Today,https://www.today.it/dossier/sanita/rsa-anziani-costi-rimborsi-guida-cosa-sapere.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260503165528,Unione,https://www.unionesarda.it/3-minuti-con/presenza-di-minori-tra-residenti-3-capoluoghi-sardi-ultimi-in-italia-flkpgrwd,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260503161059,Cremonaoggi It,https://www.cremonaoggi.it/2026/05/03/elezioni-a-soncino-soldo-contributi-per-i-nuovi-bebe-da-spendere-nei-negozi-di-vicinato/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260503160000,Avvenire,https://www.avvenire.it/idee-e-commenti/con-voi-per-un-2-giugno-che-non-sia-la-festa-delle-armi_107884,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260503142148,Webnews,https://www.webnews.it/sta-morendo-in-modo-brutale-elon-musk-lancia-lallarme-sullitalia/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260503133432,Notizie.it,https://milano.notizie.it/cronaca-milano/2026/05/03/san-vittore-olona-aumentano-i-residenti-mentre-calano-nascite-e-matrimoni/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260503094916,La Sicilia,https://www.lasicilia.it/news/cronaca/3037031/sempre-meno-sempre-piu-vecchi-si-va-verso-il-suicidio-demografico.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260503085347,Varese News,https://www.varesenews.it/2026/05/bicipace-2026-pedalata-per-la-pace-con-arrivo-a-villa-annoni/2564206/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260503085300,La Repubblica,https://napoli.repubblica.it/cronaca/2026/05/03/news/caserta_seconda_giornata_del_summit_san_leucio_250_cottarelli_e_treu_tra_gli_ospiti-425321219/?rss=,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260503083201,Il Sole 24 Ore,https://www.ilsole24ore.com/art/sardegna-spopolamento-costa-oltre-17-miliardi-euro-capacita-produttiva-AIxrNspC,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
