date_str,source,url,themes,locations,persons,organizations,tone,translation_info,full_text
20260411181900,Cronachemaceratesi,https://www.cronachemaceratesi.it/2026/04/11/macerata-e-casa-moretti-sul-podio-giustozzi-e-gentili-khan-capofila-pure-nel-capoluogo/2052816/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260411160927,La Sicilia,https://www.lasicilia.it/news/attualita/3031158/il-tricolore-parla-arabo-e-albanese-la-mappa-delle-naturalizzazioni.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260411160530,Unione,https://www.unionesarda.it/news-sardegna/sassari-provincia/lex-ministra-bonetti-in-sardegna-qui-indice-di-natalita-non-sostenibile-sqi9ipku,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260411151825,Unione,https://www.unionesarda.it/news-sardegna/provincia-cagliari/quartu-a-pitze-serra-la-scuola-dei-record-in-via-portogallo-in-cinque-anni-le-iscrizioni-salgono-del-223-per-cento-pbskoa77,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260411081005,Il Gazzettino,https://www.ilgazzettino.it/nordest/venezia/scuola_classi_rischio_laguna-9467839.html,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260411062958,Macitynet.it,https://www.macitynet.it/controllori-di-volo-tra-i-gamers/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260411060421,Varese News,https://www.varesenews.it/2026/04/giorgetti-a-varese-la-politica-oggi-e-un-atto-di-fede-e-senza-fiducia-lo-spread-vola-a-400/2544031/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260411054810,Varese News,https://www.varesenews.it/2026/04/la-demografia-italiana-e-una-bomba-pronta-a-esplodere-valerii-del-censis-ospite-di-ilsognocheva-a-varese/2544019/,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260411052210,Tribuna Di Treviso,https://www.tribunatreviso.it/cronaca/treviso-scuola-valeri-chiusura-trasferimento-toniolo-hm48vx3b,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260411051303,Corriere,https://brescia.corriere.it/notizie/cronaca/26_aprile_11/brescia-professore-youtuber-di-storia-e-filosofia-non-vuole-andare-in-pensione-il-giudice-gli-da-ragione-075a0284-e83f-4e73-b2d1-bb97547ccxlk.shtml,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260411041512,Tutte Le Ultime Notizie,https://www.ilrestodelcarlino.it/modena/cronaca/lultima-di-righi-riva-aborto-bd8aff03,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
20260411040000,Avvenire,https://www.avvenire.it/attualita/la-sicilia-in-cerca-di-residenti-usa-la-leva-fiscale-anti-spopolamento_106997,,,,,,srclc:ita,ONLY AVAILABLE IN PAID PLANS
